Genetic Algorithm

Error results
---------------------------
753.230, 37.622256031297546%
761.182, 56.9224081721365%
758.914, 57.444033905672676%
893.532, 56.46598565529233%
650.115, 48.837209302325576%
621.038, 42.903716583351446%
698.034, 60.29124103455771%
1004.317, 43.01238861117149%
738.012, 41.773527494023035%
715.753, 59.61747446207346%
862.602, 60.35644425124973%
658.808, 51.227993914366444%
929.917, 42.18648119973919%
669.376, 54.66202999347968%
662.965, 45.794392523364486%
660.960, 41.643121060639%
691.395, 59.98695935666159%
575.318, 60.443381873505764%
737.800, 58.87850467289719%
672.345, 57.79178439469681%
671.589, 62.89936970223864%
628.621, 49.14149098022169%
605.608, 55.68354705498805%
770.363, 56.53118887198435%
786.092, 60.16083460117366%
773.898, 60.42164746794175%
813.245, 42.31688763312324%
764.501, 57.40056509454467%
551.952, 57.009345794392516%
606.954, 48.663334057813515%
735.778, 60.378178656813745%
581.409, 56.85720495544447%
887.019, 39.730493371006304%
590.970, 58.53075418387307%
988.562, 42.07780917191915%
672.013, 51.29319713105846%
743.241, 49.07628776352967%
637.018, 45.99000217344056%
883.683, 60.5520539013258%
672.412, 58.18300369484894%
685.435, 60.50858509019778%
517.877, 62.616822429906534%
587.237, 52.87980873723104%
613.490, 59.35666159530537%
860.664, 42.86024777222343%
755.211, 44.20778091719191%
716.872, 59.18278635079331%
702.429, 59.747880895457506%
686.050, 59.24798956748533%
1034.056, 43.990436861551835%
564.665, 59.4653336231254%
638.894, 60.53031949576179%
755.781, 60.182569006737666%
624.966, 47.59834818517714%
598.111, 59.13931753966529%
614.156, 59.53053683981743%
567.397, 57.704846772440774%
593.203, 62.225603129754404%
590.361, 50.38035209737014%
911.055, 43.96870245598783%
568.881, 56.161703977396215%
552.007, 64.52945011953923%
615.668, 59.72614648989351%
688.259, 57.639643555748755%
666.312, 60.50858509019778%
604.930, 62.20386872419039%
539.719, 58.81330145620517%
793.582, 60.03042816778961%
549.767, 59.68267767876549%
782.259, 58.31341012823299%
605.675, 59.96522495109758%
536.884, 61.92132145185829%
544.983, 56.72679852206042%
987.589, 44.946750706368185%
772.723, 58.20473810041295%
619.136, 52.532058248206916%
878.987, 47.35926972397305%
543.987, 58.42208215605304%
537.898, 55.11845251032385%
769.103, 43.07759182786351%
637.439, 52.64073027602695%
879.878, 44.29471853944795%
854.921, 60.61725711801782%
572.127, 61.53010215170616%
955.397, 43.403607911323626%
836.664, 46.9245816126929%
624.077, 60.13910019560965%
762.276, 48.685068463377526%
605.753, 51.70615083677461%
604.919, 50.988915453162356%
503.271, 64.68159095848729%
779.542, 45.446642034340364%
518.911, 63.42099543577483%
788.438, 57.66137796131275%
714.823, 60.50858509019778%
539.604, 64.24690284720714%
629.734, 60.57378830688981%
509.589, 60.13910019560965%
544.052, 63.181916974570754%
531.846, 59.400130406433384%
689.304, 47.989567485329275%
495.883, 60.443381873505764%
566.221, 50.92371223647033%
563.395, 59.487068028689414%
544.018, 61.03021082373397%
665.387, 47.902629863073244%
653.843, 50.293414475114105%
735.323, 47.750489024125194%
551.661, 54.314279504455556%
609.921, 52.79287111497501%
466.824, 68.00695500978048%
680.541, 49.85872636383395%
480.671, 66.1377961312758%
952.018, 46.57683112366877%
540.210, 61.31275809606608%
635.072, 47.70702021299718%
538.258, 63.0297761356227%
471.043, 66.9637035427081%
715.124, 60.57378830688981%
571.652, 60.33470984568572%
737.129, 60.59552271245382%
711.729, 46.9245816126929%
590.512, 58.00912845033689%
528.532, 59.63920886763747%
580.301, 61.6605085850902%
691.099, 47.29406650728102%
488.972, 62.986307324494675%
542.267, 64.76852858074331%
506.516, 61.812649424038256%
511.849, 61.11714844599%
470.397, 67.28971962616822%
512.748, 55.09671810475984%
516.000, 61.24755487937404%
530.540, 63.008041730058686%
739.285, 60.48685068463377%
574.383, 59.921756139969574%
564.983, 57.965659639208866%
603.965, 60.46511627906976%
573.984, 61.07367963486199%
521.457, 60.63899152358183%
468.435, 67.44186046511628%
476.544, 67.94175179308846%
563.463, 59.834818517713536%
492.051, 65.42056074766354%
630.420, 61.095414040426%
497.475, 65.18148228645947%
731.673, 60.46511627906976%
707.130, 60.48685068463377%
552.247, 56.55292327754836%
507.944, 61.095414040426%
723.514, 60.269506628993696%
528.566, 60.72592914583787%
462.422, 67.57226689850032%
616.355, 52.35818300369485%
478.281, 65.65963920886763%
531.919, 60.46511627906976%
713.555, 60.61725711801782%
494.997, 64.31210606389915%
560.594, 62.312540752010435%
485.185, 66.68115627037601%
528.949, 59.747880895457506%
499.141, 62.09519669637036%
728.601, 52.11910454249077%
628.137, 54.292545098891544%
454.697, 73.09280591175832%
606.169, 54.85763964355574%
761.223, 54.50988915453162%
515.610, 62.96457291893067%
512.481, 64.00782438600304%
510.955, 64.35557487502717%
510.146, 63.094979352314716%
517.412, 59.85655292327755%
525.059, 61.92132145185829%
476.979, 68.98500326016084%
514.373, 62.02999347967834%
544.259, 60.378178656813745%
553.167, 60.42164746794175%
468.586, 69.41969137144099%
594.004, 60.8346011736579%
454.778, 66.02912410345577%
441.709, 72.00608563355793%
446.616, 71.85394479460987%
556.231, 58.29167572266899%
457.123, 62.68202564659856%
499.241, 62.42121277983047%
558.726, 59.813084112149525%
460.697, 68.83286242121278%
442.441, 73.22321234514236%
493.396, 65.63790480330363%
