Genetic Algorithm

Error results
---------------------------
646.083, 60.269506628993696%
678.430, 37.165833514453375%
610.162, 59.09584872853727%
791.211, 60.53031949576179%
727.896, 59.24798956748533%
868.157, 39.07846120408607%
561.080, 57.98739404477288%
723.353, 59.834818517713536%
873.108, 60.50858509019778%
664.039, 43.79482721147577%
713.546, 44.81634427298413%
631.075, 59.57400565094545%
810.609, 57.59617474462073%
804.934, 40.925885677026734%
866.633, 59.18278635079331%
573.844, 57.92219082808086%
706.913, 56.00956313844816%
615.385, 56.03129754401217%
630.205, 46.9245816126929%
619.905, 49.68485111932189%
610.236, 43.490545533579656%
634.881, 56.31384481634427%
918.475, 40.2738535101065%
763.378, 41.55618343838296%
676.293, 60.33470984568572%
850.606, 60.443381873505764%
613.629, 44.164312106063896%
762.387, 60.378178656813745%
728.805, 57.92219082808086%
585.472, 55.72701586611606%
731.229, 59.747880895457506%
620.979, 38.18735057596175%
853.149, 60.35644425124973%
682.650, 42.881982177787435%
757.707, 41.947402738535104%
616.816, 58.987176700717235%
583.688, 61.59530536839818%
538.993, 60.791132362529886%
780.451, 58.83503586176918%
709.582, 56.161703977396215%
568.768, 56.096500760704195%
572.159, 58.94370788958923%
596.098, 52.097370136926756%
726.742, 58.70462942838513%
852.471, 40.5346663768746%
602.813, 56.074766355140184%
791.481, 57.35709628341665%
617.996, 57.16148663334057%
760.572, 60.20430341230168%
577.771, 61.03021082373397%
764.599, 60.269506628993696%
567.356, 58.70462942838513%
643.838, 58.50901977830907%
597.764, 59.29145837861335%
634.334, 59.813084112149525%
630.908, 52.66246468159096%
556.501, 60.35644425124973%
559.098, 59.63920886763747%
641.346, 50.728102586394265%
811.446, 45.40317322321235%
569.103, 53.81438817648338%
644.910, 49.48924146924581%
584.771, 62.96457291893067%
576.528, 60.85633557922191%
509.257, 63.76874592479895%
717.238, 43.142795044555534%
608.689, 48.772006085633556%
518.377, 66.0943273201478%
786.716, 43.381873505759614%
525.789, 60.03042816778961%
691.757, 59.76961530102152%
591.277, 55.553140621604%
618.783, 57.33536187785264%
741.305, 60.57378830688981%
832.502, 59.008911106281246%
648.004, 47.14192566833297%
634.726, 42.05607476635514%
699.331, 46.968050423820905%
846.506, 41.078026515974784%
514.373, 61.00847641816996%
650.761, 59.29145837861335%
706.583, 59.59574005650945%
933.945, 43.5992175613997%
654.187, 49.40230384698979%
522.791, 60.443381873505764%
858.899, 60.5520539013258%
571.575, 53.466637687459254%
807.456, 41.99087154966312%
722.711, 43.79482721147577%
563.001, 59.421864811997395%
595.404, 59.747880895457506%
525.849, 64.81199739187133%
741.129, 56.03129754401217%
578.491, 59.29145837861335%
978.150, 40.03477504890241%
553.519, 60.13910019560965%
719.846, 39.4479460986742%
738.960, 60.48685068463377%
785.243, 60.247772223429685%
525.780, 63.486198652466854%
737.174, 45.03368832862421%
565.214, 57.07454901108455%
778.599, 60.42164746794175%
713.359, 60.182569006737666%
920.380, 42.33862203868724%
725.178, 46.44642469028472%
510.250, 65.35535753097153%
657.880, 60.35644425124973%
671.064, 45.859595740056506%
708.883, 45.99000217344056%
777.345, 59.421864811997395%
1077.943, 40.752010432514666%
534.416, 59.313192784177346%
510.353, 66.31167137578787%
554.069, 53.22755922625516%
869.859, 44.012171267115846%
771.926, 60.5520539013258%
493.175, 67.74614214301239%
596.254, 48.94588133014562%
586.420, 51.29319713105846%
739.828, 44.90328189524016%
529.946, 63.181916974570754%
737.279, 60.33470984568572%
515.786, 64.57291893066724%
576.539, 59.26972397304934%
538.917, 63.877417952619%
541.133, 60.42164746794175%
592.879, 58.79156705064117%
582.437, 59.55227124538144%
921.242, 43.96870245598783%
683.196, 60.682460334709845%
590.501, 60.53031949576179%
524.942, 58.921973484025216%
544.469, 60.269506628993696%
648.463, 60.11736579004564%
589.196, 53.22755922625516%
574.144, 51.70615083677461%
562.372, 56.05303194957618%
596.414, 46.75070636818083%
849.914, 39.68702455987829%
480.805, 68.76765920452075%
896.481, 41.16496413823082%
483.228, 62.50815040208651%
632.608, 59.79134970658553%
557.781, 50.92371223647033%
523.677, 63.181916974570754%
615.771, 60.05216257335362%
594.400, 59.921756139969574%
847.158, 43.403607911323626%
581.124, 61.095414040426%
542.815, 59.85655292327755%
700.955, 44.03390567267985%
536.482, 59.24798956748533%
528.953, 62.39947837426646%
604.415, 60.07389697891763%
592.248, 60.16083460117366%
718.578, 48.57639643555749%
630.887, 60.22603781786569%
595.788, 48.3373179743534%
