Randomized Hill Climbing

Error results
---------------------------
736.769, 57.81351880026081%
736.765, 57.81351880026081%
788.959, 58.42208215605304%
736.733, 57.81351880026081%
736.760, 57.81351880026081%
736.733, 57.81351880026081%
736.689, 57.81351880026081%
736.684, 57.81351880026081%
736.684, 57.81351880026081%
736.684, 57.81351880026081%
736.688, 57.81351880026081%
736.684, 57.81351880026081%
736.684, 57.81351880026081%
736.698, 57.81351880026081%
736.679, 57.81351880026081%
736.678, 57.81351880026081%
736.761, 57.81351880026081%
735.978, 57.85698761138883%
735.978, 57.85698761138883%
735.884, 57.85698761138883%
735.920, 57.85698761138883%
735.884, 57.85698761138883%
735.900, 57.85698761138883%
735.884, 57.85698761138883%
735.884, 57.85698761138883%
735.884, 57.85698761138883%
735.882, 57.85698761138883%
735.882, 57.85698761138883%
735.882, 57.85698761138883%
735.884, 57.85698761138883%
735.908, 57.85698761138883%
735.994, 57.85698761138883%
735.881, 57.85698761138883%
729.652, 58.31341012823299%
729.623, 58.31341012823299%
729.660, 58.31341012823299%
729.644, 58.31341012823299%
729.623, 58.31341012823299%
729.623, 58.31341012823299%
729.356, 58.31341012823299%
729.378, 58.31341012823299%
729.351, 58.31341012823299%
729.351, 58.31341012823299%
723.002, 58.29167572266899%
723.002, 58.29167572266899%
723.002, 58.29167572266899%
723.025, 58.29167572266899%
723.002, 58.29167572266899%
739.263, 58.139534883720934%
723.002, 58.29167572266899%
722.941, 58.29167572266899%
722.939, 58.29167572266899%
722.940, 58.29167572266899%
722.939, 58.29167572266899%
722.988, 58.29167572266899%
722.940, 58.29167572266899%
722.975, 58.29167572266899%
722.943, 58.29167572266899%
723.042, 58.29167572266899%
722.939, 58.29167572266899%
722.905, 58.29167572266899%
722.963, 58.31341012823299%
722.905, 58.29167572266899%
722.905, 58.29167572266899%
722.905, 58.29167572266899%
722.884, 58.29167572266899%
722.888, 58.29167572266899%
722.883, 58.29167572266899%
722.882, 58.29167572266899%
722.882, 58.29167572266899%
722.882, 58.29167572266899%
723.226, 58.26994131710498%
722.882, 58.29167572266899%
722.880, 58.29167572266899%
722.880, 58.29167572266899%
722.883, 58.29167572266899%
714.391, 58.26994131710498%
714.391, 58.26994131710498%
714.295, 58.26994131710498%
714.227, 58.26994131710498%
714.218, 58.26994131710498%
714.218, 58.26994131710498%
714.215, 58.26994131710498%
714.215, 58.26994131710498%
705.755, 58.31341012823299%
705.797, 58.31341012823299%
705.754, 58.31341012823299%
705.754, 58.31341012823299%
705.776, 58.31341012823299%
705.755, 58.31341012823299%
705.788, 58.31341012823299%
705.749, 58.31341012823299%
705.746, 58.31341012823299%
705.670, 58.31341012823299%
705.755, 58.31341012823299%
705.653, 58.31341012823299%
705.653, 58.31341012823299%
705.653, 58.31341012823299%
705.501, 58.31341012823299%
705.501, 58.31341012823299%
705.501, 58.31341012823299%
705.501, 58.31341012823299%
705.501, 58.31341012823299%
705.509, 58.31341012823299%
706.131, 58.29167572266899%
705.501, 58.31341012823299%
705.496, 58.31341012823299%
705.496, 58.31341012823299%
705.496, 58.31341012823299%
705.495, 58.31341012823299%
705.494, 58.31341012823299%
705.494, 58.31341012823299%
705.488, 58.31341012823299%
705.488, 58.31341012823299%
705.488, 58.31341012823299%
705.488, 58.31341012823299%
705.497, 58.31341012823299%
705.488, 58.31341012823299%
705.488, 58.31341012823299%
705.409, 58.31341012823299%
705.409, 58.31341012823299%
705.408, 58.31341012823299%
705.408, 58.31341012823299%
705.418, 58.31341012823299%
705.408, 58.31341012823299%
705.407, 58.31341012823299%
705.521, 58.31341012823299%
705.409, 58.31341012823299%
705.407, 58.31341012823299%
705.393, 58.31341012823299%
705.393, 58.31341012823299%
705.393, 58.31341012823299%
705.393, 58.31341012823299%
705.391, 58.31341012823299%
705.558, 58.31341012823299%
705.391, 58.31341012823299%
705.391, 58.31341012823299%
705.391, 58.31341012823299%
705.391, 58.31341012823299%
705.390, 58.31341012823299%
705.374, 58.31341012823299%
705.357, 58.31341012823299%
705.277, 58.31341012823299%
705.276, 58.31341012823299%
705.276, 58.31341012823299%
705.265, 58.31341012823299%
705.273, 58.31341012823299%
705.363, 58.31341012823299%
705.265, 58.31341012823299%
705.298, 58.31341012823299%
705.268, 58.31341012823299%
705.265, 58.31341012823299%
705.216, 58.335144533797%
705.216, 58.335144533797%
705.224, 58.335144533797%
705.205, 58.335144533797%
705.203, 58.335144533797%
705.203, 58.335144533797%
705.167, 58.335144533797%
705.167, 58.335144533797%
705.156, 58.335144533797%
705.156, 58.335144533797%
705.155, 58.335144533797%
705.155, 58.335144533797%
705.180, 58.335144533797%
705.155, 58.335144533797%
705.048, 58.35687893936101%
705.048, 58.35687893936101%
705.048, 58.35687893936101%
705.048, 58.35687893936101%
705.045, 58.35687893936101%
705.045, 58.35687893936101%
705.040, 58.35687893936101%
705.040, 58.35687893936101%
705.063, 58.35687893936101%
705.043, 58.35687893936101%
705.016, 58.35687893936101%
705.016, 58.35687893936101%
704.791, 58.400347750489026%
704.791, 58.400347750489026%
704.791, 58.400347750489026%
704.774, 58.400347750489026%
704.774, 58.400347750489026%
704.774, 58.400347750489026%
704.771, 58.400347750489026%
705.028, 58.400347750489026%
704.781, 58.400347750489026%
704.771, 58.400347750489026%
704.692, 58.400347750489026%
704.698, 58.400347750489026%
704.692, 58.400347750489026%
704.692, 58.400347750489026%
704.639, 58.400347750489026%
704.639, 58.400347750489026%
704.633, 58.400347750489026%
704.633, 58.400347750489026%
704.633, 58.400347750489026%
704.659, 58.400347750489026%
704.633, 58.400347750489026%
704.633, 58.400347750489026%
704.681, 58.400347750489026%
704.841, 58.35687893936101%
704.660, 58.400347750489026%
704.583, 58.400347750489026%
704.543, 58.400347750489026%
704.544, 58.400347750489026%
704.544, 58.400347750489026%
704.542, 58.400347750489026%
704.531, 58.400347750489026%
704.531, 58.400347750489026%
704.298, 58.42208215605304%
704.307, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.299, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.296, 58.42208215605304%
704.323, 58.42208215605304%
704.333, 58.42208215605304%
704.296, 58.42208215605304%
704.284, 58.42208215605304%
704.224, 58.42208215605304%
701.719, 58.378613344925014%
701.417, 58.400347750489026%
701.417, 58.400347750489026%
701.417, 58.400347750489026%
701.417, 58.400347750489026%
701.437, 58.400347750489026%
701.366, 58.400347750489026%
703.913, 58.22647250597696%
701.366, 58.400347750489026%
701.366, 58.400347750489026%
701.843, 58.378613344925014%
701.366, 58.400347750489026%
701.282, 58.42208215605304%
701.282, 58.42208215605304%
701.287, 58.42208215605304%
701.207, 58.443816561617034%
687.922, 58.53075418387307%
687.922, 58.53075418387307%
687.922, 58.53075418387307%
687.923, 58.53075418387307%
687.911, 58.53075418387307%
687.911, 58.53075418387307%
687.904, 58.53075418387307%
688.066, 58.53075418387307%
687.904, 58.53075418387307%
687.902, 58.53075418387307%
687.904, 58.53075418387307%
687.703, 58.574222995001094%
687.703, 58.574222995001094%
687.703, 58.574222995001094%
687.703, 58.574222995001094%
687.718, 58.574222995001094%
687.702, 58.574222995001094%
687.702, 58.574222995001094%
687.697, 58.574222995001094%
687.697, 58.574222995001094%
687.698, 58.574222995001094%
687.697, 58.574222995001094%
687.697, 58.574222995001094%
687.693, 58.574222995001094%
687.688, 58.574222995001094%
687.688, 58.574222995001094%
687.688, 58.574222995001094%
687.608, 58.574222995001094%
687.608, 58.574222995001094%
687.615, 58.574222995001094%
687.609, 58.574222995001094%
687.613, 58.574222995001094%
687.527, 58.574222995001094%
687.526, 58.574222995001094%
687.561, 58.574222995001094%
687.526, 58.574222995001094%
687.481, 58.574222995001094%
687.426, 58.574222995001094%
687.425, 58.574222995001094%
687.550, 58.59595740056509%
687.425, 58.574222995001094%
687.425, 58.574222995001094%
687.425, 58.574222995001094%
687.432, 58.574222995001094%
687.435, 58.574222995001094%
687.435, 58.574222995001094%
702.653, 60.247772223429685%
687.425, 58.574222995001094%
687.555, 58.6176918061291%
687.476, 58.574222995001094%
687.425, 58.574222995001094%
687.425, 58.574222995001094%
687.425, 58.574222995001094%
687.425, 58.574222995001094%
687.433, 58.574222995001094%
687.466, 58.59595740056509%
687.417, 58.574222995001094%
687.417, 58.574222995001094%
687.417, 58.574222995001094%
687.416, 58.574222995001094%
687.422, 58.574222995001094%
687.352, 58.574222995001094%
687.351, 58.574222995001094%
687.405, 58.574222995001094%
687.351, 58.574222995001094%
687.349, 58.574222995001094%
687.349, 58.574222995001094%
687.349, 58.574222995001094%
687.349, 58.574222995001094%
687.349, 58.574222995001094%
687.349, 58.574222995001094%
687.720, 58.574222995001094%
687.349, 58.574222995001094%
687.414, 58.574222995001094%
687.350, 58.574222995001094%
687.347, 58.574222995001094%
687.344, 58.574222995001094%
687.344, 58.574222995001094%
687.341, 58.574222995001094%
687.348, 58.574222995001094%
687.340, 58.574222995001094%
687.341, 58.574222995001094%
687.972, 58.574222995001094%
687.340, 58.574222995001094%
687.341, 58.574222995001094%
687.340, 58.574222995001094%
687.341, 58.574222995001094%
687.334, 58.574222995001094%
687.334, 58.574222995001094%
688.104, 58.53075418387307%
687.335, 58.574222995001094%
691.511, 58.29167572266899%
687.334, 58.574222995001094%
687.330, 58.574222995001094%
687.330, 58.574222995001094%
687.362, 58.574222995001094%
687.335, 58.574222995001094%
687.330, 58.574222995001094%
687.394, 58.574222995001094%
750.509, 60.312975440121704%
687.332, 58.574222995001094%
687.271, 58.574222995001094%
687.271, 58.574222995001094%
687.273, 58.574222995001094%
687.211, 58.574222995001094%
687.211, 58.574222995001094%
687.212, 58.574222995001094%
687.199, 58.574222995001094%
687.199, 58.574222995001094%
687.199, 58.574222995001094%
687.198, 58.574222995001094%
687.198, 58.574222995001094%
687.198, 58.574222995001094%
687.191, 58.574222995001094%
687.216, 58.574222995001094%
687.191, 58.574222995001094%
687.190, 58.574222995001094%
687.803, 58.574222995001094%
687.190, 58.574222995001094%
687.191, 58.574222995001094%
687.158, 58.574222995001094%
687.158, 58.574222995001094%
686.938, 58.574222995001094%
686.536, 58.574222995001094%
686.536, 58.574222995001094%
686.532, 58.574222995001094%
692.048, 58.074331667028915%
686.233, 58.574222995001094%
686.237, 58.574222995001094%
686.230, 58.574222995001094%
686.236, 58.574222995001094%
686.230, 58.574222995001094%
686.297, 58.574222995001094%
686.248, 58.574222995001094%
686.230, 58.574222995001094%
686.224, 58.574222995001094%
686.222, 58.574222995001094%
686.223, 58.574222995001094%
686.202, 58.574222995001094%
686.243, 58.574222995001094%
