Simulated Annealing

Error results
---------------------------
681.701, 43.838296022603785%
681.670, 43.838296022603785%
681.668, 43.838296022603785%
681.668, 43.838296022603785%
681.668, 43.838296022603785%
681.668, 43.838296022603785%
681.667, 43.838296022603785%
681.661, 43.838296022603785%
681.661, 43.838296022603785%
681.661, 43.838296022603785%
681.677, 43.838296022603785%
681.677, 43.838296022603785%
681.755, 43.838296022603785%
681.760, 43.838296022603785%
683.783, 43.77309280591176%
683.783, 43.77309280591176%
683.880, 43.75135840034775%
683.878, 43.75135840034775%
683.878, 43.75135840034775%
684.022, 43.72962399478374%
681.936, 44.18604651162791%
681.915, 44.18604651162791%
681.915, 44.18604651162791%
681.703, 44.18604651162791%
624.782, 49.22842860247772%
624.810, 49.184959791349705%
625.621, 49.184959791349705%
625.619, 49.184959791349705%
625.628, 49.184959791349705%
625.559, 49.163225385785694%
625.559, 49.163225385785694%
628.752, 48.858943707889594%
628.762, 48.858943707889594%
628.321, 48.92414692458161%
628.317, 48.92414692458161%
619.495, 51.72788524233862%
619.495, 51.72788524233862%
619.465, 51.72788524233862%
618.448, 51.77135405346663%
613.756, 58.052597261464896%
616.873, 53.90132579873941%
616.965, 53.90132579873941%
616.965, 53.90132579873941%
616.635, 53.92306020430341%
616.094, 53.94479460986742%
616.089, 53.94479460986742%
616.085, 53.94479460986742%
616.085, 53.94479460986742%
616.086, 53.94479460986742%
616.020, 53.96652901543143%
618.256, 53.74918495979135%
618.253, 53.74918495979135%
618.209, 53.74918495979135%
618.225, 53.74918495979135%
618.229, 53.74918495979135%
618.229, 53.74918495979135%
618.227, 53.74918495979135%
618.046, 53.74918495979135%
618.046, 53.74918495979135%
618.046, 53.74918495979135%
615.847, 54.07520104325146%
615.843, 54.09693544881547%
615.821, 54.09693544881547%
615.831, 54.09693544881547%
615.831, 54.09693544881547%
615.831, 54.09693544881547%
623.749, 53.20582482069115%
623.883, 53.20582482069115%
616.487, 54.07520104325146%
616.275, 54.07520104325146%
616.275, 54.07520104325146%
616.279, 54.07520104325146%
616.279, 54.07520104325146%
616.279, 54.07520104325146%
616.279, 54.07520104325146%
616.281, 54.07520104325146%
616.382, 54.07520104325146%
616.385, 54.07520104325146%
616.383, 54.07520104325146%
616.383, 54.07520104325146%
616.383, 54.07520104325146%
615.645, 54.07520104325146%
615.645, 54.07520104325146%
615.278, 54.11866985437948%
615.275, 54.11866985437948%
615.275, 54.11866985437948%
615.274, 54.11866985437948%
615.274, 54.11866985437948%
615.274, 54.11866985437948%
615.332, 54.14040425994349%
615.435, 54.14040425994349%
615.435, 54.14040425994349%
614.930, 54.18387307107151%
614.930, 54.18387307107151%
614.926, 54.18387307107151%
614.926, 54.18387307107151%
614.926, 54.18387307107151%
614.926, 54.18387307107151%
613.899, 54.18387307107151%
621.345, 52.923277548359046%
621.296, 52.923277548359046%
620.837, 52.923277548359046%
620.817, 52.94501195392306%
620.817, 52.94501195392306%
620.775, 52.94501195392306%
620.762, 52.94501195392306%
620.762, 52.94501195392306%
623.165, 52.85807433166703%
623.169, 52.85807433166703%
622.979, 52.85807433166703%
622.259, 52.87980873723104%
622.271, 52.83633992610303%
622.271, 52.83633992610303%
622.271, 52.83633992610303%
622.271, 52.83633992610303%
622.270, 52.83633992610303%
622.255, 52.83633992610303%
622.281, 52.83633992610303%
647.005, 46.98978482938492%
647.008, 46.98978482938492%
647.008, 46.98978482938492%
647.008, 46.98978482938492%
647.005, 46.98978482938492%
647.005, 46.98978482938492%
646.958, 46.98978482938492%
646.923, 46.98978482938492%
646.922, 46.98978482938492%
646.922, 46.98978482938492%
646.921, 46.98978482938492%
646.921, 46.98978482938492%
646.918, 46.98978482938492%
646.741, 46.98978482938492%
646.735, 46.98978482938492%
646.735, 46.98978482938492%
646.735, 46.98978482938492%
646.735, 46.98978482938492%
646.735, 46.98978482938492%
646.735, 46.98978482938492%
646.347, 47.01151923494892%
646.851, 46.98978482938492%
646.851, 46.98978482938492%
646.852, 46.98978482938492%
647.173, 46.98978482938492%
647.144, 47.03325364051293%
647.252, 46.968050423820905%
647.781, 46.9245816126929%
647.781, 46.9245816126929%
647.781, 46.9245816126929%
647.983, 46.9245816126929%
647.983, 46.9245816126929%
647.979, 46.9245816126929%
647.979, 46.9245816126929%
647.973, 46.9245816126929%
