Simulated Annealing

Error results
---------------------------
1087.778, 40.425994349054555%
1087.778, 40.425994349054555%
1087.759, 40.425994349054555%
1088.750, 40.2738535101065%
1088.750, 40.2738535101065%
1088.749, 40.2738535101065%
1088.758, 40.2738535101065%
1088.752, 40.2738535101065%
1089.090, 40.2738535101065%
1089.215, 40.2738535101065%
1089.277, 40.2738535101065%
1089.277, 40.2738535101065%
1089.277, 40.2738535101065%
1089.277, 40.2738535101065%
1089.263, 40.2738535101065%
1089.641, 40.2738535101065%
1139.447, 40.12171267115844%
1139.447, 40.12171267115844%
1139.410, 40.12171267115844%
1139.597, 40.12171267115844%
1139.597, 40.12171267115844%
1139.597, 40.12171267115844%
1139.050, 40.12171267115844%
1139.080, 40.12171267115844%
1139.024, 40.12171267115844%
1139.024, 40.12171267115844%
1110.901, 39.817430993262334%
1110.913, 39.817430993262334%
1110.648, 39.817430993262334%
1110.539, 39.817430993262334%
1110.539, 39.817430993262334%
1110.453, 39.817430993262334%
1110.460, 39.817430993262334%
1112.485, 39.817430993262334%
1112.485, 39.817430993262334%
1112.451, 39.817430993262334%
1112.406, 39.817430993262334%
1112.493, 39.817430993262334%
1112.493, 39.817430993262334%
937.055, 40.38252553792654%
937.055, 40.38252553792654%
937.794, 40.38252553792654%
937.794, 40.38252553792654%
937.795, 40.38252553792654%
937.231, 40.425994349054555%
937.232, 40.425994349054555%
937.232, 40.425994349054555%
937.239, 40.425994349054555%
937.238, 40.425994349054555%
937.307, 40.425994349054555%
937.218, 40.425994349054555%
937.218, 40.425994349054555%
937.227, 40.425994349054555%
937.860, 40.425994349054555%
937.859, 40.425994349054555%
937.859, 40.425994349054555%
937.859, 40.425994349054555%
937.862, 40.425994349054555%
937.856, 40.425994349054555%
937.855, 40.425994349054555%
937.865, 40.425994349054555%
937.883, 40.425994349054555%
937.787, 40.425994349054555%
860.329, 40.512931971310586%
860.329, 40.512931971310586%
860.346, 40.512931971310586%
860.346, 40.512931971310586%
860.347, 40.512931971310586%
860.347, 40.512931971310586%
860.259, 40.512931971310586%
860.259, 40.512931971310586%
860.267, 40.512931971310586%
860.318, 40.512931971310586%
860.317, 40.512931971310586%
860.328, 40.512931971310586%
860.328, 40.512931971310586%
860.328, 40.512931971310586%
860.328, 40.512931971310586%
860.318, 40.512931971310586%
860.336, 40.512931971310586%
860.342, 40.512931971310586%
860.342, 40.512931971310586%
860.086, 40.5346663768746%
860.164, 40.5346663768746%
860.164, 40.5346663768746%
860.167, 40.5346663768746%
860.141, 40.5346663768746%
860.257, 40.5346663768746%
860.414, 40.5346663768746%
860.339, 40.5346663768746%
860.341, 40.5346663768746%
860.342, 40.5346663768746%
860.342, 40.5346663768746%
860.343, 40.5346663768746%
860.343, 40.5346663768746%
860.343, 40.5346663768746%
860.298, 40.5564007824386%
860.503, 40.5564007824386%
864.246, 40.5346663768746%
864.258, 40.5346663768746%
864.260, 40.5346663768746%
864.247, 40.5346663768746%
864.245, 40.5346663768746%
864.245, 40.5346663768746%
864.245, 40.5346663768746%
864.228, 40.5346663768746%
864.228, 40.5346663768746%
864.235, 40.5346663768746%
864.266, 40.5346663768746%
864.358, 40.5346663768746%
864.358, 40.5346663768746%
864.358, 40.5346663768746%
864.358, 40.5346663768746%
864.358, 40.5346663768746%
864.358, 40.5346663768746%
864.556, 40.5346663768746%
864.539, 40.5346663768746%
864.539, 40.5346663768746%
864.724, 40.512931971310586%
864.698, 40.512931971310586%
864.484, 40.5564007824386%
864.484, 40.5564007824386%
864.970, 40.5564007824386%
864.970, 40.5564007824386%
864.984, 40.5564007824386%
864.983, 40.5564007824386%
863.532, 40.5564007824386%
